Clean SKU,Stripped SKU,ORDER CODE,BRAND,Unnamed: 4,Unnamed: 5,LIST PRICE,DEALERS DISCOUNT,Unnamed: 8,Our Price,Our Price Values,Unnamed: 11,Compared to Sage,Compared to Generated
TTP0001,TTP0001,TTP0001,SMARTCHEF,3 TIER PLASTIC TEA TROLLEY WITH SIDE BINS,,TROLLEY & BINS SOLD SEPARATELY,--,--,,,,TTP0001,
TTP0002,TTP0002WRONG CODE IN CATALOGUE,"TTP0002
WRONG CODE IN CATALOGUE",SMARTCHEF,3 TIER PLASTIC TEA TROLLEY - WITHOUT SIDE BINS- 870 X 430 X 940MM,,2200,0.25,0.3,1650.0,1650.0,,,
TTP0011,TTP0011,TTP0011,SMARTCHEF,SIDE BIN - LARGE,,260,0.25,0.3,195.0,195.0,,TTP0011,TTP0011
TTP0012,TTP0012,TTP0012,SMARTCHEF,SIDE BIN - SMALL,,120,0.25,0.3,90.0,90.0,,TTP0012,TTP0012
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 192,PAGE 192,PAGE 192,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
BTT1-15-64,BTT1-15-64,BTT1-15-64,SMARTCHEF,BAKING TRAT TROLLEY - 15 TIER,,5500,0.25,0.3,4125.0,4125.0,,BTT1-15-64,BTT1-15-64
BTT1-7-64,BTT1-7-64,BTT1-7-64,SMARTCHEF,BAKING TRAT TROLLEY - 7 TIER,,4250,0.25,0.3,3187.5,3187.5,,BTT1-7-64,BTT1-7-64
GNT1-16-16,GNT1-16-16,GNT1-16-16,SMARTCHEF,1/1 G/N & BAKING TRAY TROLLEY - 16 TIER,,5800,0.25,0.3,4350.0,4350.0,,GNT1-16-16,GNT1-16-16
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 193,PAGE 193,PAGE 193,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GNT2-16-11,GNT2-16-11,GNT2-16-11,SMARTCHEF,1/1 G/N TROLLEY - 2 X 16 TIER,,8350,0.25,0.3,6262.5,6262.5,,GNT2-16-11,GNT2-16-11
GNT1-6-11,GNT1-6-11,GNT1-6-11,SMARTCHEF,1/1 G/N TROLLEY - 1 X 6 TIER,,2200,0.25,0.3,1650.0,1650.0,,GNT1-6-11,GNT1-6-11
GNT1-7-11,GNT1-7-11,GNT1-7-11,SMARTCHEF,1/1 G/N TROLLEY - 1 X 7 TIER,,3200,0.25,0.3,2400.0,2400.0,,GNT1-7-11,GNT1-7-11
GNT1-7-21,GNT1-7-21WRONG CODE IN CATALOGUE,"GNT1-7-21
WRONG CODE IN CATALOGUE",SMARTCHEF,2/1 G/N TROLLEY - 7 TIER,,3800,0.25,0.3,2850.0,2850.0,,,
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 196,PAGE 196,PAGE 196,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SCS1800,SCS1800,SCS1800,SMARTCHEF,4 TIER CHROME SHELVING UNIT - 1800 X 450 X 1800MM HIGH,,4200,0.25,0.3,3150.0,3150.0,,SCS1800,SCS1800
SCS1801,SCS1801,SCS1801,SMARTCHEF,ADDITIONAL SHELF FOR 1800 SHELVING UNIT,,840,0.25,0.3,630.0,630.0,,SCS1801,SCS1801
SCS1500,SCS1500,SCS1500,SMARTCHEF,4 TIER CHROME SHELVING UNIT - 1500 X 450 X 1800MM HIGH,,3600,0.25,0.3,2700.0,2700.0,,SCS1500,SCS1500
SCS1501,SCS1501,SCS1501,SMARTCHEF,ADDITIONAL SHELF FOR 1500 SHELVING UNIT,,700,0.25,0.3,525.0,525.0,,SCS1501,SCS1501
SCS1200,SCS1200,SCS1200,SMARTCHEF,4 TIER CHROME SHELVING UNIT - 1200 X 450 X 1800MM HIGH,,3000,0.25,0.3,2250.0,2250.0,,SCS1200,SCS1200
SCS1201,SCS1201,SCS1201,SMARTCHEF,ADDITIONAL SHELF FOR 1200 SHELVING UNIT,,560,0.25,0.3,420.0,420.0,,SCS1201,SCS1201
SCS0900,SCS0900,SCS0900,SMARTCHEF,4 TIER CHROME SHELVING UNIT - 900 X 450 X 1800MM HIGH,,2600,0.25,0.3,1950.0,1950.0,,SCS0900,SCS0900
SCS0901,SCS0901,SCS0901,SMARTCHEF,ADDITIONAL SHELF FOR 900 SHELVING UNIT,,460,0.25,0.3,345.0,345.0,,SCS0901,SCS0901
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 197,PAGE 197,PAGE 197,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
WSS2-1000,WSS2-1000,WSS2-1000,SMARTCHEF,SPICE SHELF SINGLE - 1000MM (EXCL INSERTS),,1900,0.25,0.3,1425.0,1425.0,,WSS2-1000,WSS2-1000
GNS8065,GNS8065,GNS8065,INOXSERV,1/6 GN INSERT - 65MM DEEP,,135,0.25,0.3,101.25,101.25,,GNS8065,GNS8065
GNS8100,GNS8100,GNS8100,INOXSERV,1/6 GN INSERT - 100MM DEEP,,170,0.25,0.3,127.5,127.5,,GNS8100,GNS8100
GNS8150,GNS8150,GNS8150,INOXSERV,1/6 GN INSERT - 150MM DEEP,,235,0.25,0.3,176.25,176.25,,GNS8150,GNS8150
WSS1-1000,WSS1-1000,WSS1-1000,SMARTCHEF,WALL SHELF SINGLE - 1000MM,,1750,0.25,0.3,1312.5,1312.5,,WSS1-1000,WSS1-1000
NHZ1000,NHZ1000,NHZ1000,SMARTCHEF,NOTE HOLDER - 1000MM,,450,0.25,0.3,337.5,337.5,,NHZ1000,NHZ1000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 198,PAGE 198,PAGE 198,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GNF8020,GNF8020,GNF8020,INOXSERV,1/1 GN INSERT - 20MM DEEP,,145,0.25,0.3,108.75,108.75,,GNF8020,GNF8020
GNF8040,GNF8040,GNF8040,INOXSERV,1/1 GN INSERT - 40MM DEEP,,250,0.25,0.3,187.5,187.5,,GNF8040,GNF8040
GNF8040.P,GNF8040.P,GNF8040.P,INOXSERV,1/1 GN INSERT - 40MM DEEP - PERFORATED,,310,0.25,0.3,232.5,232.5,,GNF8040.P,GNF8040.P
GNF8055,GNF8055,GNF8055,INOXSERV,1/1 GN INSERT - 55MM DEEP,,210,0.25,0.3,157.5,157.5,,GNF8055,GNF8055
GNF8055.P,GNF8055.P,GNF8055.P,INOXSERV,1/1 GN INSERT - 55MM DEEP - PERFORATED,,250,0.25,0.3,187.5,187.5,,GNF8055.P,GNF8055.P
GNF8065,GNF8065,GNF8065,INOXSERV,1/1 GN INSERT - 65MM DEEP,,220,0.25,0.3,165.0,165.0,,GNF8065,GNF8065
GNF8065.P,GNF8065.P,GNF8065.P,INOXSERV,1/1 GN INSERT - 65MM DEEP - PERFORATED,,310,0.25,0.3,232.5,232.5,,GNF8065.P,GNF8065.P
GNF8100,GNF8100,GNF8100,INOXSERV,1/1 GN INSERT - 100MM DEEP,,325,0.25,0.3,243.75,243.75,,GNF8100,GNF8100
GNF8150,GNF8150,GNF8150,INOXSERV,1/1 GN INSERT - 150MM DEEP,,515,0.25,0.3,386.25,386.25,,GNF8150,GNF8150
GNF8000,GNF8000,GNF8000,INOXSERV,1/1 GN - LID,,225,0.25,0.3,168.75,168.75,,GNF8000,GNF8000
PLA-HSL-11,PLA-HSL-11,PLA-HSL-11,INOXSERV,1/1 GN - HERMETIC SEAL LID,,200,0.25,0.3,150.0,150.0,,PLA-HSL-11,PLA-HSL-11
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 199,PAGE 199,PAGE 199,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GNHL6065,GNHL6065,GNHL6065,INOXSERV,2/4 GN INSERT - 65MM DEEP,,205,0.25,0.3,153.75,153.75,,GNHL6065,GNHL6065
GNH8065,GNH8065,GNH8065,INOXSERV,1/2 GN INSERT - 65MM DEEP,,160,0.25,0.3,120.0,120.0,,GNH8065,GNH8065
GNH8100,GNH8100,GNH8100,INOXSERV,1/2 GN INSERT - 100MM DEEP,,180,0.25,0.3,135.0,135.0,,GNH8100,GNH8100
GNH8150,GNH8150,GNH8150,INOXSERV,1/2 GN INSERT - 150MM DEEP,,215,0.25,0.3,161.25,161.25,,GNH8150,GNH8150
GNH8000,GNH8000,GNH8000,INOXSERV,1/2 GN - LID,,140,0.25,0.3,105.0,105.0,,GNH8000,GNH8000
GN2T8020,GN2T8020,GN2T8020,INOXSERV,2/3 GN INSERT - 20MM DEEP,,170,0.25,0.3,127.5,127.5,,GN2T8020,GN2T8020
GN2T8040.P,GN2T8040.P,GN2T8040.P,INOXSERV,2/3 GN INSERT - 40MM DEEP (PERFORATED),,220,0.25,0.3,165.0,165.0,,GN2T8040.P,GN2T8040.P
GN2T8065,GN2T8065,GN2T8065,INOXSERV,2/3 GN INSERT - 65MM DEEP,,210,0.25,0.3,157.5,157.5,,GN2T8065,GN2T8065
GN2T8150,GN2T8150,GN2T8150,INOXSERV,2/3 GN INSERT - 150MM DEEP,,410,0.25,0.3,307.5,307.5,,GN2T8150,GN2T8150
GN2T8000,GN2T8000,GN2T8000,INOXSERV,2/3 GN - LID,,175,0.25,0.3,131.25,131.25,,GN2T8000,GN2T8000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 200,PAGE 200,PAGE 200,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GNT8040,GNT8040,GNT8040,INOXSERV,1/3 GN INSERT - 40MM DEEP,,100,0.25,0.3,75.0,75.0,,GNT8040,GNT8040
GNT8065,GNT8065,GNT8065,INOXSERV,1/3 GN INSERT - 65MM DEEP,,125,0.25,0.3,93.75,93.75,,GNT8065,GNT8065
GNT8100,GNT8100,GNT8100,INOXSERV,1/3 GN INSERT - 100MM DEEP,,185,0.25,0.3,138.75,138.75,,GNT8100,GNT8100
GNT8150,GNT8150,GNT8150,INOXSERV,1/3 GN INSERT - 150MM DEEP,,285,0.25,0.3,213.75,213.75,,GNT8150,GNT8150
GNT8000,GNT8000,GNT8000,INOXSERV,1/3 GN - LID,,100,0.25,0.3,75.0,75.0,,GNT8000,GNT8000
GNQ8065,GNQ8065,GNQ8065,INOXSERV,1/4 GN INSERT - 65MM DEEP,,85,0.25,0.3,63.75,63.75,,GNQ8065,GNQ8065
GNQ8150,GNQ8150,GNQ8150,INOXSERV,1/4 GN INSERT - 150MM DEEP,,115,0.25,0.3,86.25,86.25,,GNQ8150,GNQ8150
GNQ8000,GNQ8000,GNQ8000,INOXSERV,1/4 GN - LID,,90,0.25,0.3,67.5,67.5,,GNQ8000,GNQ8000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 201,PAGE 201,PAGE 201,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
GNS8065,GNS8065,GNS8065,INOXSERV,1/6 GN INSERT - 65MM DEEP,,135,0.25,0.3,101.25,101.25,,GNS8065,GNS8065
GNS8100,GNS8100,GNS8100,INOXSERV,1/6 GN INSERT - 100MM DEEP,,170,0.25,0.3,127.5,127.5,,GNS8100,GNS8100
GNS8150,GNS8150,GNS8150,INOXSERV,1/6 GN INSERT - 150MM DEEP,,235,0.25,0.3,176.25,176.25,,GNS8150,GNS8150
GNS8000,GNS8000,GNS8000,INOXSERV,1/6 GN - LID,,60,0.25,0.3,45.0,45.0,,GNS8000,GNS8000
GNN8100,GNN8100,GNN8100,INOXSERV,1/9 GN INSERT - 100MM DEEP,,235,0.25,0.3,176.25,176.25,,GNN8100,GNN8100
GNN8000,GNN8000,GNN8000,INOXSERV,1/9 GN - LID,,55,0.25,0.3,41.25,41.25,,GNN8000,GNN8000
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 202,PAGE 202,PAGE 202,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SW/PSS0150,SW/PSS0150,SW/PSS0150,SMARTWAY,PLATFORM SCALE - 150KG,P,4950,0.25,0.3,3712.5,3712.5,,SW/PSS0150,SW/PSS0150
SW/PSS1015,SW/PSS1015,SW/PSS1015,SMARTWAY,PORTION SCALE / WATERPROOF- 15KG,P,4450,0.25,0.3,3337.5,3337.5,,SW/PSS1015,SW/PSS1015
ORDER CODE,ORDER CODE,ORDER CODE,BRAND,,,LIST PRICE,DEALERS DISCOUNT,,,,,,
PAGE 203,PAGE 203,PAGE 203,,,,EXCL VAT,STANDARD,PREMIUM,,,,,
SW/PSS0015,SW/PSS0015,SW/PSS0015,SMARTWAY,PORTION SCALE - 15KG,P,2250,0.25,0.3,1687.5,1687.5,,SW/PSS0015,SW/PSS0015
SW/PSS0005,SW/PSS0005,SW/PSS0005,SMARTWAY,KITCHEN SCALE - 5KG,,490,0.25,0.3,367.5,367.5,,SW/PSS0005,SW/PSS0005
SW/PSS3015,SW/PSS3015,SW/PSS3015,SMARTWAY,COUNTING SCALE - 15KG,P,DISCON,--,--,,,,,
